TrackURI,Genre,track,Preview,Singers,Artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1qZGjqfS5QoZQ5BKAhAauT,Rock,A Change of Seasons - The Crimson Sunrise / Innocence / Carpe Diem / The Darkest of Winters / Another World / The Inevitable Summer / The Crimson Sunset,https://p.scdn.co/mp3-preview/de826f62dc7ab833a5d233f65bb2b4562a3e0530?cid=b82fb22d072d4120850c99225ff01644,Dream Theater,spotify:artist:2aaLAng2L2aWD2FClzwiep,0.306,0.806,-6.63,0.0562,0.000575,0.031,0.103,0.225,115.709
75oevwx73ARfBETVleOxFM,Rock,Foolin' - Live,https://p.scdn.co/mp3-preview/280b8958facfc51228c3b1b62806a1730829c40d?cid=b82fb22d072d4120850c99225ff01644,Def Leppard,spotify:artist:6H1RjVyNruCmrBEWRbD0VZ,0.331,0.907,-5.585,0.0402,0.00159,8.48E-05,0.907,0.387,113.377
3x639plCXGLyZoMcyR2IgJ,Rock,Dissident Aggressor,https://p.scdn.co/mp3-preview/4d1ce602436235f3dafb29b01e4e363011aee37c?cid=b82fb22d072d4120850c99225ff01644,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,0.246,0.979,-5.065,0.197,0.00746,0.199,0.865,0.168,103.039
1zMXCwfwiIGPZA4kq7ideV,Rock,Desert Plains,https://p.scdn.co/mp3-preview/95685d71e42d5b1a447246635b0ba55a7b23c11a?cid=b82fb22d072d4120850c99225ff01644,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,0.538,0.923,-5.154,0.0447,0.000464,0.00866,0.564,0.444,124.445
7sicPw7V9SYJl3Zjme9i4p,Rock,Heading Out to the Highway,https://p.scdn.co/mp3-preview/e26e1475006b245a9baff359c3e76d209693a3e8?cid=b82fb22d072d4120850c99225ff01644,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,0.444,0.922,-4.519,0.0529,0.00635,0,0.305,0.301,140.212
22KezdnLpayPKz4aTDt899,Rock,Animal (Fuck Like A Beast),https://p.scdn.co/mp3-preview/496cb9dfaf29fae02563cfd214a89b914c203cba?cid=b82fb22d072d4120850c99225ff01644,W.A.S.P.,spotify:artist:3BVkDHWRvLJEyKdvhLbjsq,0.299,0.963,-5.735,0.158,0.0159,7.02E-06,0.549,0.15,143.539
0Yfpc5zHc9pElVCQ1bPlF4,Rock,This Love,https://p.scdn.co/mp3-preview/e93dab3bc1452bf2065fb33349589c2d77646589?cid=b82fb22d072d4120850c99225ff01644,Pantera,spotify:artist:14pVkFUHDL207LzLHtSA18,0.402,0.73,-9.327,0.0455,0.000312,0.323,0.103,0.296,104.527
3orEDNYiGeafDlFNSAZ2Lw,Rock,Inner Self,https://p.scdn.co/mp3-preview/24910066b1d98f39b5c4ee7c37ab6cbabe6ff608?cid=b82fb22d072d4120850c99225ff01644,Sepultura,spotify:artist:6JW8wliOEwaDZ231ZY7cf4,0.275,0.997,-5.216,0.0772,0.000164,0.0711,0.0737,0.0838,160.914
769cLRTw2y6KRdkFWFkxtu,Rock,Domination,https://p.scdn.co/mp3-preview/9bbdeb97597b3ed32ff42d1862a932b0d5230fbe?cid=b82fb22d072d4120850c99225ff01644,Pantera,spotify:artist:14pVkFUHDL207LzLHtSA18,0.372,0.888,-5.88,0.0943,0.000211,0.00442,0.115,0.555,141.374
6U63nKrxHvM76KOa6kpyfq,Rock,The Green Manalishi (With the Two Pronged Crown),https://p.scdn.co/mp3-preview/ec97bbe49b3a17a7fb62c21c10d6701de32411d9?cid=b82fb22d072d4120850c99225ff01644,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,0.554,0.79,-7.126,0.0696,0.000738,0.00413,0.341,0.598,124.338
7DWUX2nEjracF89X3vJSRV,Rock,Resurrection,https://p.scdn.co/mp3-preview/85c7f05a50c3f520dae8aa05a28fad2ee6c91081?cid=b82fb22d072d4120850c99225ff01644,Halford,spotify:artist:0kq4QvLGV5t1ZoE6ittrLQ,0.434,0.978,-4.227,0.211,0.00285,0.00652,0.0764,0.0652,102.081
54IuIxOITRtbK8cU7fHIQf,Rock,Grinder,https://p.scdn.co/mp3-preview/026e837d5139f960bdaae07d463d806c101def8a?cid=b82fb22d072d4120850c99225ff01644,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,0.437,0.881,-4.934,0.0561,0.0673,4.05E-05,0.104,0.592,139.895
1EORu8Coheibl21VjHtbRg,Rock,747 (Strangers in the Night) - 2009 Remastered Version,https://p.scdn.co/mp3-preview/aba05e08a36a83cbbe3a96650eca25ef97d45773?cid=b82fb22d072d4120850c99225ff01644,Saxon,spotify:artist:71vVmHeNgCVSa5SVmfvscU,0.478,0.937,-6.173,0.106,0.00771,0.0181,0.84,0.294,131.418
25suYHVUwWFTG6G31kuhZH,Rock,Screaming in the Night,https://p.scdn.co/mp3-preview/78ff62ded42be5c63a816321d4d17fccb4c47fc1?cid=b82fb22d072d4120850c99225ff01644,Krokus,spotify:artist:4YveAIZNQZBiWbt7iWsvCa,0.475,0.576,-13.059,0.0312,0.0218,0.0221,0.391,0.524,96.378
3vV3cr2TpPqFk07zxYUbla,Rock,Cum on Feel the Noize,https://p.scdn.co/mp3-preview/9370cd947c91fac066bde113f6faac45cb7c89cd?cid=b82fb22d072d4120850c99225ff01644,Quiet Riot,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,0.409,0.92,-5.439,0.12,0.00719,0.00105,0.0823,0.37,145.085
2OoS1aZFAFscH1cUiKlazH,Rock,Refuse / Resist,https://p.scdn.co/mp3-preview/c9e56e04da91ed00ae0d5a8bbd1ec2f5b4dd4eeb?cid=b82fb22d072d4120850c99225ff01644,Sepultura,spotify:artist:6JW8wliOEwaDZ231ZY7cf4,0.475,0.953,-6.95,0.147,0.000288,0.00337,0.104,0.224,118.033
00sydAz6PeOxYzwG1dRIPi,Rock,Search and Destroy - Iggy Pop Mix,https://p.scdn.co/mp3-preview/a97333a82fe5bf028956ce0cca495ff2bef720f2?cid=b82fb22d072d4120850c99225ff01644,The Stooges,spotify:artist:4BFMTELQyWJU1SwqcXMBm3,0.235,0.977,0.878,0.107,0.00353,0.00604,0.172,0.241,152.952
2M5WTwqnkyz7bW6P1CiD6q,Rock,I'm Broken,https://p.scdn.co/mp3-preview/6d3f1b1fa85da4b86ad874017e269378e4904e4b?cid=b82fb22d072d4120850c99225ff01644,Pantera,spotify:artist:14pVkFUHDL207LzLHtSA18,0.419,0.878,-6.352,0.0553,0.000594,0.559,0.139,0.666,147.385
0VFfZVCFNe1I2IIChVBR5m,Rock,Metal Gods,https://p.scdn.co/mp3-preview/aab6ef7307cd06703bf2c6aa2310d1b7bd6ed805?cid=b82fb22d072d4120850c99225ff01644,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,0.578,0.854,-6.558,0.0296,0.0265,0.00141,0.146,0.424,101.181
34LXW73avo8xz0NLiVuiow,Rock,Metal Church,https://p.scdn.co/mp3-preview/09a793be53a70a3b88f4cbf70ba2402a6f3a91b2?cid=b82fb22d072d4120850c99225ff01644,Metal Church,spotify:artist:0exvkfkATkqWOJgugTjJhP,0.428,0.947,-8.516,0.0751,0.000679,0.0563,0.262,0.223,102.335
2kLGZ6ESCKHdQ0DqXoX4PS,Rock,Space Station #5,https://p.scdn.co/mp3-preview/62a3a9e7ed478f8a30fc7768a54ada427e9bd514?cid=b82fb22d072d4120850c99225ff01644,Montrose,spotify:artist:0VdoLGGpWcDZnzep6SSTdP,0.283,0.875,-10.794,0.108,0.0277,0.00376,0.868,0.562,168.309
1lM1ZHTvfKi5CMRjsZ4Sg9,Rock,Hollow,https://p.scdn.co/mp3-preview/e8507c8d7099abfb16c77b02ff3512e8aad07c91?cid=b82fb22d072d4120850c99225ff01644,Pantera,spotify:artist:14pVkFUHDL207LzLHtSA18,0.273,0.688,-10.883,0.0326,9.48E-05,0.0504,0.051,0.347,100.077
2USqBGXjSTVXzVRIx027Au,Rock,Lay It Down,https://p.scdn.co/mp3-preview/9dadaacc69cb69f1bdd2e0f7a048e317f23aee8f?cid=b82fb22d072d4120850c99225ff01644,Ratt,spotify:artist:3tufWJzpCiAGleBt5TkmTn,0.608,0.86,-9.006,0.0335,0.000354,0.0226,0.262,0.342,99.072
6bXHw7cdcN45I04pesdWnG,Rock,Disciples of the Watch,https://p.scdn.co/mp3-preview/a4bcd7f662d7e88b0ffdbc178cd0873a5bbcc02a?cid=b82fb22d072d4120850c99225ff01644,Testament,spotify:artist:28hJdGN1Awf7u3ifk2lVkg,0.255,0.939,-7.169,0.0576,0.000172,0.659,0.254,0.421,99.9
5UuikgHTxSRFRnC0zXx10i,Rock,Aqualung,https://p.scdn.co/mp3-preview/a5c0efc1f153c4cb3723ec7ab7f9623d6c8a18ef?cid=b82fb22d072d4120850c99225ff01644,Jethro Tull,spotify:artist:6w6z8m4WXX7Tub4Rb6Lu7R,0.477,0.479,-11.887,0.0483,0.0649,0.029,0.0906,0.662,122.531
3qHlBxD3acw5nrl7Padt0v,Rock,Davidian,https://p.scdn.co/mp3-preview/b2f0ce9bda90cf6756ab69eddc6fcd599c0ca816?cid=b82fb22d072d4120850c99225ff01644,Machine Head,spotify:artist:0lVlNsuGaOr9vMHCZIAKMt,0.278,0.937,-6.952,0.168,0.000535,0.118,0.227,0.29,154.244
5F7MooWQ4UnGXdr6DtNVd5,Rock,Cult of Personality,https://p.scdn.co/mp3-preview/4e3121903a17eb8fce2604ce9aab762028aa4413?cid=b82fb22d072d4120850c99225ff01644,Living Colour,spotify:artist:6Uhp7WA6sjm5ZL6Xz561de,0.504,0.918,-3.463,0.0517,0.00164,2.12E-05,0.78,0.539,92.031
41JO1vI5HbsJLhro5dgsh0,Rock,The Years of Decay,https://p.scdn.co/mp3-preview/651337a2eb3c63f03e04c1033d830c3adb2681ad?cid=b82fb22d072d4120850c99225ff01644,Overkill,spotify:artist:0NmYchKQ8JIR9QHYJA0FRe,0.319,0.372,-16.307,0.0356,0.0422,0.00563,0.0682,0.236,109.606
7EX9PbJir6IF8P2k5O5AeD,Rock,The Eagle Has Landed - 1999 Remastered Version,https://p.scdn.co/mp3-preview/85b0381e31367bdaa42fd04689879ad9201f7e49?cid=b82fb22d072d4120850c99225ff01644,Saxon,spotify:artist:71vVmHeNgCVSa5SVmfvscU,0.407,0.662,-12.198,0.0372,2.48E-05,0.129,0.243,0.253,132.498
4ie42LCUKcp68EnZOMw9PG,Rock,Wheels of Steel - 2009 Remastered Version,https://p.scdn.co/mp3-preview/c5bfe3e42b0e0e13691354a8d8b3cbe0d9310ba7?cid=b82fb22d072d4120850c99225ff01644,Saxon,spotify:artist:71vVmHeNgCVSa5SVmfvscU,0.539,0.783,-6.651,0.0517,0.00147,0.742,0.151,0.143,131.374
3PWgD7Gk14tGxHIEK8PQ6o,Rock,Desperate Cry,https://p.scdn.co/mp3-preview/e68398be24c8c8534b49f4325cf7670d2dfa1582?cid=b82fb22d072d4120850c99225ff01644,Sepultura,spotify:artist:6JW8wliOEwaDZ231ZY7cf4,0.317,0.904,-7.371,0.143,8.25E-06,0.161,0.0759,0.19,162.368
0bxUaSy4x46Ogeio8khuBd,Rock,Ten Ton Hammer,https://p.scdn.co/mp3-preview/4d0d8a9a7913d96ef6401d5c133ab7d4f4ca2d33?cid=b82fb22d072d4120850c99225ff01644,Machine Head,spotify:artist:0lVlNsuGaOr9vMHCZIAKMt,0.282,0.99,-5.031,0.19,0.000179,0.0186,0.333,0.185,84.787
3iV11AiIEDIOVjKy3kgjld,Rock,Becoming,https://p.scdn.co/mp3-preview/494d1b4c439d10a4b1cf1e4db508b5e8e5f88844?cid=b82fb22d072d4120850c99225ff01644,Pantera,spotify:artist:14pVkFUHDL207LzLHtSA18,0.578,0.896,-5.699,0.0497,0.00104,0.00513,0.126,0.576,129.843
4NKqJMlONXzac3DEmh5iwp,Rock,Trial by Fire,https://p.scdn.co/mp3-preview/585aa66d14ccb03a9ddf044a236224ff9905faf2?cid=b82fb22d072d4120850c99225ff01644,Testament,spotify:artist:28hJdGN1Awf7u3ifk2lVkg,0.331,0.791,-11.187,0.0425,0.000257,0.426,0.21,0.309,94.907
6JpBi4jF6KQpYbKy53figV,Rock,You're in Love,https://p.scdn.co/mp3-preview/b74155f10006f593095194c0d291ef93f7d7cc3f?cid=b82fb22d072d4120850c99225ff01644,Ratt,spotify:artist:3tufWJzpCiAGleBt5TkmTn,0.567,0.938,-7.126,0.0466,0.00264,0.0428,0.0864,0.505,146.003
6RUkd0xWopZ2CYkZwJTXdv,Rock,Mean Streak - Live,https://p.scdn.co/mp3-preview/c3e708241bcfa2f8d0204f60ef2c512f1e9e4c94?cid=b82fb22d072d4120850c99225ff01644,Y&T,spotify:artist:49Cw140t9jupn4S3udehoP,0.331,0.966,-3.884,0.109,0.00214,1.82E-06,0.98,0.377,87.158
58RDwkonFMOkoytBtIQetc,Rock,Love You to Death,https://p.scdn.co/mp3-preview/6108f9457cbef3c51415d0654865a49094c0954e?cid=b82fb22d072d4120850c99225ff01644,Type O Negative,spotify:artist:0blJzvevdXrp21YeI2vbco,0.423,0.738,-7.329,0.0319,0.359,0.084,0.0801,0.276,111.414
2TemAtZgdlnleL4HOCkza8,Rock,Billion Dollar Babies,https://p.scdn.co/mp3-preview/71068b0ea30498aefd87ddc350e6e3189678df29?cid=b82fb22d072d4120850c99225ff01644,Alice Cooper,spotify:artist:3EhbVgyfGd7HkpsagwL9GS,0.468,0.663,-11.714,0.0634,0.00739,0.0352,0.124,0.714,90.714
3aKhLm5mONfAtS1NZXG8f4,Rock,Badlands,https://p.scdn.co/mp3-preview/60d515597f1769353e5b5cd6c27ee066df3aae86?cid=b82fb22d072d4120850c99225ff01644,Metal Church,spotify:artist:0exvkfkATkqWOJgugTjJhP,0.372,0.912,-8.832,0.0713,0.00163,0.0275,0.297,0.459,166.889
36IWziKKiPQ65IU4cBQ5l2,Rock,Love Bites,https://p.scdn.co/mp3-preview/dac48ac7efc781241765de7a29b96a22c158250a?cid=b82fb22d072d4120850c99225ff01644,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,0.476,0.825,-6.936,0.0589,0.000175,0.0939,0.206,0.252,138.628
1oJSyT1e6KEokL1CV3qb4E,Rock,I Don’t Need No Doctor,https://p.scdn.co/mp3-preview/a509135c9b2ebcce00eac3c63a8821c2865ad236?cid=b82fb22d072d4120850c99225ff01644,Humble Pie,spotify:artist:2CxLP749mup3ncPrXgCnvU,0.357,0.876,-5.551,0.116,0.00094,0.084,0.936,0.589,137.71
5XcZRgJv3zMhTqCyESjQrF,Rock,Poison,https://p.scdn.co/mp3-preview/9974e5f534cce09666a7013c639edc451f1652e8?cid=b82fb22d072d4120850c99225ff01644,Alice Cooper,spotify:artist:3EhbVgyfGd7HkpsagwL9GS,0.28,0.908,-5.509,0.109,0.0327,8.85E-06,0.18,0.26,118.698
5uughkugWM5UP0qzts0U5c,Rock,Monkey Business,https://p.scdn.co/mp3-preview/a9e546689ff490f8112d0e5456b9d4465bbd88f8?cid=b82fb22d072d4120850c99225ff01644,Skid Row,spotify:artist:4opTS86dN9uO313J9CE8xg,0.497,0.896,-6.734,0.0541,0.0012,0.00055,0.103,0.56,96.878
48KoNhQyODmTvVZWOb0heU,Rock,Gods of Wrath,https://p.scdn.co/mp3-preview/c7096db64a26bf9f3a52014e9d035fea915b92c1?cid=b82fb22d072d4120850c99225ff01644,Metal Church,spotify:artist:0exvkfkATkqWOJgugTjJhP,0.359,0.864,-9.155,0.105,0.0181,0.0139,0.0922,0.341,114.018
2nWjhmRImt6LScZIPQMBnM,Rock,Sex Type Thing,https://p.scdn.co/mp3-preview/9f8f5a5a6f43cffe47cff3babf423bbb4a8d74c4?cid=b82fb22d072d4120850c99225ff01644,Stone Temple Pilots,spotify:artist:2UazAtjfzqBF0Nho2awK4z,0.397,0.969,-3.892,0.0463,1.52E-06,0.517,0.0513,0.702,134.288
6PvpKM4BW48ic8cbM4Vxcg,Rock,Man in the Box,https://p.scdn.co/mp3-preview/9199bc9332540d7658ea32ab802fdf0a46f674ff?cid=b82fb22d072d4120850c99225ff01644,Alice In Chains,spotify:artist:64tNsm6TnZe2zpcMVMOoHL,0.337,0.849,-4.604,0.0456,0.00136,0,0.0904,0.685,106.395
1Iw3wchVrb4rahrtYqcdW6,Rock,Surprise! You're Dead!,https://p.scdn.co/mp3-preview/3c538805d9aa7430fa219e4be5f23e4c320b290f?cid=b82fb22d072d4120850c99225ff01644,Faith No More,spotify:artist:6GbCJZrI318Ybm8mY36Of5,0.493,0.938,-7.221,0.0819,2.28E-05,0.0159,0.121,0.707,94.655
46VaDtbrBj929FWnUdTQV0,Rock,Black Night,https://p.scdn.co/mp3-preview/158e967cdc5dac4452c5feb08a14f51a9c0aa6bf?cid=b82fb22d072d4120850c99225ff01644,Deep Purple,spotify:artist:568ZhdwyaiCyOGJRtNYhWf,0.531,0.842,-10.368,0.113,0.0418,0.0567,0.118,0.84,134.661
0X0q97XtaZHwJsYiDqyxWC,Rock,Silent Screams,https://p.scdn.co/mp3-preview/c6a05462136e1454e1d6063d229b715806115327?cid=b82fb22d072d4120850c99225ff01644,Halford,spotify:artist:0kq4QvLGV5t1ZoE6ittrLQ,0.294,0.86,-4.99,0.0548,0.00168,0.000127,0.119,0.0724,111.983
3MrRksHupTVEQ7YbA0FsZK,Rock,The Final Countdown,https://p.scdn.co/mp3-preview/95b70df7dda2d699957e8b068b89e233e3a5e5ee?cid=b82fb22d072d4120850c99225ff01644,Europe,spotify:artist:7Js6Lde8thlIHXggv2SCBz,0.536,0.844,-6.918,0.058,0.0628,0.00084,0.0608,0.185,117.652
1Ym7220l4W7Yz7Yt26rWSr,Rock,Rapid Fire,https://p.scdn.co/mp3-preview/c848235d8d22baeff9401816c54e5992a002f9c4?cid=b82fb22d072d4120850c99225ff01644,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,0.375,0.994,-5.829,0.0902,0.000267,0.00075,0.316,0.259,135.431
3dY6SLslpYq09BKeZxzVCC,Rock,Beneath the Remains,https://p.scdn.co/mp3-preview/19f3d3e1b1e23589ffa7121f3276c5b36e0824ca?cid=b82fb22d072d4120850c99225ff01644,Sepultura,spotify:artist:6JW8wliOEwaDZ231ZY7cf4,0.31,0.998,-5.236,0.132,8.70E-05,0.00973,0.417,0.0398,118.933
7f1hgqJfOKHow7K4HEqV9r,Rock,Slave to the Grind,https://p.scdn.co/mp3-preview/8ea4b34861f9f6d6dbabfd2c25f0521f1559aa34?cid=b82fb22d072d4120850c99225ff01644,Skid Row,spotify:artist:4opTS86dN9uO313J9CE8xg,0.49,0.974,-7.594,0.0979,7.44E-06,0.304,0.327,0.384,133.183
7HK8ucZ2YGocZBdijlhql7,Rock,Rock the Nation - Remastered,https://p.scdn.co/mp3-preview/783871cd6cb2127510faf2247b990cd3b718c2dc?cid=b82fb22d072d4120850c99225ff01644,Montrose,spotify:artist:0VdoLGGpWcDZnzep6SSTdP,0.445,0.96,-5.6,0.049,0.0483,0.00113,0.191,0.618,137.905
2RiYPJlh9iAidCJdx5yjTb,Rock,Mean Man,https://p.scdn.co/mp3-preview/bb3bd89f704ad34861b6a801c590c84d9fcc0599?cid=b82fb22d072d4120850c99225ff01644,W.A.S.P.,spotify:artist:3BVkDHWRvLJEyKdvhLbjsq,0.297,0.987,-5.533,0.0495,0.000581,0.892,0.473,0.653,168.139
3EGF6ArVdwduo0rGzoRma9,Rock,The Mirror,https://p.scdn.co/mp3-preview/986ce288f110875e48e83d67ea11e002884a4a2a?cid=b82fb22d072d4120850c99225ff01644,Dream Theater,spotify:artist:2aaLAng2L2aWD2FClzwiep,0.328,0.815,-6.651,0.0529,0.00165,0.00187,0.116,0.402,168.22
12DO8lkKAYZwaPpscpR3PB,Rock,Lack of Communication - 2007 Remaster,https://p.scdn.co/mp3-preview/a08de4eecced79f8afb1cee87e83de3709460add?cid=b82fb22d072d4120850c99225ff01644,Ratt,spotify:artist:3tufWJzpCiAGleBt5TkmTn,0.609,0.949,-6.183,0.115,0.00527,1.96E-06,0.262,0.628,146.741
40rseNSmGPjO1SRUcE7Our,Rock,Carry On Wayward Son,https://p.scdn.co/mp3-preview/361e51addbda4cd56acfaee1e455bc41b682951a?cid=b82fb22d072d4120850c99225ff01644,Kansas,spotify:artist:2hl0xAkS2AIRAu23TVMBG1,0.483,0.685,-8.941,0.0343,0.00184,0.000668,0.457,0.763,127.206
6nxHMqTNKWlQnx5AFxz1iX,Rock,Green Machine,https://p.scdn.co/mp3-preview/30495db7c2677432d5103d21e20869e1e15eab64?cid=b82fb22d072d4120850c99225ff01644,Kyuss,spotify:artist:3HCpwNmFp2rvjkdjTs4uxs,0.341,0.947,-8.801,0.0508,8.21E-05,0.000692,0.118,0.594,181.062
5SZ6zX4rOrEQferfFC2MfP,Rock,Walk This Way,https://p.scdn.co/mp3-preview/f744fafea7f807dd79503249f4238a21393daf8f?cid=b82fb22d072d4120850c99225ff01644,Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,0.653,0.73,-10.613,0.043,0.0114,1.03E-05,0.0754,0.894,108.705
2HHtWyy5CgaQbC7XSoOb0e,Rock,Eye of the Tiger,https://p.scdn.co/mp3-preview/0305e216dd77b09c395724bd2c3506cd1047dad2?cid=b82fb22d072d4120850c99225ff01644,Survivor,spotify:artist:26bcq2nyj5GB7uRr558iQg,0.815,0.438,-14.522,0.0346,0.216,0.000466,0.0787,0.552,108.965
4bHsxqR3GMrXTxEPLuK5ue,Rock,Don't Stop Believin',https://p.scdn.co/mp3-preview/21b9abd3cd2eea634e17a917196fdd5ba2e82670?cid=b82fb22d072d4120850c99225ff01644,Journey,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,0.5,0.748,-9.072,0.0363,0.127,0,0.447,0.514,118.852
40riOy7x9W7GXjyGp4pjAv,Rock,Hotel California - 2013 Remaster,https://p.scdn.co/mp3-preview/50e82c99c20ffa4223e82250605bbd8500cb3928?cid=b82fb22d072d4120850c99225ff01644,Eagles,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,0.579,0.508,-9.484,0.027,0.00574,0.000494,0.0575,0.609,147.125
51pQ7vY7WXzxskwloaeqyj,Rock,Stairway to Heaven - 1990 Remaster,https://p.scdn.co/mp3-preview/da57b9497b855355f1874eac17817d25eb90b71d?cid=b82fb22d072d4120850c99225ff01644,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,0.346,0.335,-12.453,0.0339,0.575,0.00674,0.185,0.213,84.204
2SUpC3UgKwLVOS2FtZif9N,Rock,Carry on Wayward Son,https://p.scdn.co/mp3-preview/e1895440efb58badec90127a50b74a5bc5134838?cid=b82fb22d072d4120850c99225ff01644,Kansas,spotify:artist:2hl0xAkS2AIRAu23TVMBG1,0.452,0.788,-5.712,0.0326,0.00283,0.000116,0.441,0.793,126.739
2aoo2jlRnM3A0NyLQqMN2f,Rock,All Along the Watchtower,https://p.scdn.co/mp3-preview/5eec2933740ab3984340d5f004813f8275e1bb97?cid=b82fb22d072d4120850c99225ff01644,Jimi Hendrix,spotify:artist:776Uo845nYHJpNaStv1Ds4,0.438,0.805,-6.237,0.0624,0.00255,5.69E-05,0.0842,0.564,113.253
3qDhpYyyKBqIKQ2IGXSa2P,Rock,(Don't Fear) The Reaper,https://p.scdn.co/mp3-preview/a62d90331262861772b3f8b2ff878af894a87f39?cid=b82fb22d072d4120850c99225ff01644,Blue Öyster Cult,spotify:artist:00tVTdpEhQQw1bqdu8RCx2,0.332,0.926,-8.732,0.0722,0.00284,0.000254,0.215,0.395,141.423
3XC7Jd6SfrQYKZJ6inyRHK,Rock,House of the Rising Sun,https://p.scdn.co/mp3-preview/da7cd6105e6aaf6339bfd62ce077cae0d255832a?cid=b82fb22d072d4120850c99225ff01644,The Animals,spotify:artist:3ICflSq6ZgYAIrm2CTkfVP,0.316,0.484,-9.11,0.0308,0.000334,0.00445,0.0912,0.299,117.363
39shmbIHICJ2Wxnk1fPSdz,Rock,Should I Stay or Should I Go - Remastered,https://p.scdn.co/mp3-preview/670a419f7cb549ef6d3d7f9c5060ac6b8c112fa4?cid=b82fb22d072d4120850c99225ff01644,The Clash,spotify:artist:3RGLhK1IP9jnYFH4BRFJBS,0.742,0.833,-6.463,0.115,0.079,0,0.384,0.816,113.375
0wJoRiX5K5BxlqZTolB2LD,Rock,Purple Haze,https://p.scdn.co/mp3-preview/03bc9eb9c20f832c8341a3db4173d7036d93156e?cid=b82fb22d072d4120850c99225ff01644,Jimi Hendrix,spotify:artist:776Uo845nYHJpNaStv1Ds4,0.533,0.905,-5.27,0.0754,0.00876,0.578,0.0698,0.486,108.9
1qRA5BS78u3gME0loMl9AA,Rock,For What It's Worth,https://p.scdn.co/mp3-preview/a0cc83ddc1b9c032f5e97546651aff9ca8b7e84a?cid=b82fb22d072d4120850c99225ff01644,Buffalo Springfield,spotify:artist:3eskO5m0H4yiF64vRySBjr,0.653,0.519,-10.164,0.0497,0.406,0.0209,0.101,0.822,98.883
4KfSdst7rW39C0sfhArdrz,Rock,Barracuda,https://p.scdn.co/mp3-preview/40fe19875a5d5aae773c517c3179c47d12f94c25?cid=b82fb22d072d4120850c99225ff01644,Heart,spotify:artist:34jw2BbxjoYalTp8cJFCPv,0.547,0.691,-13.553,0.0369,0.015,0.105,0.144,0.667,137.148
2zYzyRzz6pRmhPzyfMEC8s,Rock,Highway to Hell,https://p.scdn.co/mp3-preview/db138a9742397601a1e5fdde727967956bdad0fb?cid=b82fb22d072d4120850c99225ff01644,AC/DC,spotify:artist:711MCceyCBcFnzjGY4Q7Un,0.574,0.913,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728
4vO9dmzNRqDhFY3jD1a3P7,Rock,Mississippi Queen,https://p.scdn.co/mp3-preview/a94af259aa67f8966a96770659fb9fb14ea0bd03?cid=b82fb22d072d4120850c99225ff01644,Mountain,spotify:artist:7LCp4MN0SOIVWlssid9KyE,0.581,0.624,-8.346,0.0777,0.0987,0,0.0411,0.637,139.714
24NwBd5vZ2CK8VOQVnqdxr,Rock,Sweet Emotion,https://p.scdn.co/mp3-preview/8d7338ca736693a3f145ef410d2050678a734dc2?cid=b82fb22d072d4120850c99225ff01644,Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,0.38,0.76,-10.961,0.0378,0.00298,0.0294,0.104,0.491,99.437
0QwZfbw26QeUoIy82Z2jYp,Rock,Good Times Bad Times - 1993 Remaster,https://p.scdn.co/mp3-preview/c1f024eb57b569b926c8e68cab0a6056dc7d9654?cid=b82fb22d072d4120850c99225ff01644,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,0.476,0.717,-9.192,0.0949,0.0382,7.61E-05,0.0818,0.753,93.584
1GqlvSEtMx5xbGptxOTTyk,Rock,Peace of Mind,https://p.scdn.co/mp3-preview/7ea00cefb82b042c644cf5447a0d78f2d7546fd7?cid=b82fb22d072d4120850c99225ff01644,Boston,spotify:artist:29kkCKKGXheHuoO829FxWK,0.421,0.677,-6.183,0.0343,0.000989,9.65E-05,0.211,0.683,127.67
70YvYr2hGlS01bKRIho1HM,Rock,La Grange - 2005 Remaster,https://p.scdn.co/mp3-preview/8eca30041aa528c012a2f0aa2e76eea8c12fd03a?cid=b82fb22d072d4120850c99225ff01644,ZZ Top,spotify:artist:2AM4ilv6UzW0uMRuqKtDgN,0.545,0.64,-9.937,0.224,0.00249,0.0304,0.196,0.606,80.544
